call_id,method,invite_time,response_times_ms,final_status,latency_ms,anomaly,latency_100,latency_180,latency_200,invite_to_180_gap,anomaly_flag
000026FE-000004BC-DB2D1A8B-62@2001:1234:5678:9abc:2754:3e:5e00:0,INVITE,2015-08-05 15:57:14.556586,"{'100': 1008, '183': 1023, '200': 4521}",200 OK,4521.0,True,1008.0,,4521.0,,-1
0000272C-000004BC-DB2D1A8B-63@2001:1234:5678:9abc:2754:3e:6c00:0,INVITE,2015-08-05 15:57:14.558907,"{'100': 1007, '183': 1021, '200': 4518}",200 OK,4518.0,True,1007.0,,4518.0,,-1
00002824-000004BC-DB2D1A8B-64@2001:1234:5678:9abc:2754:3e:e400:0,INVITE,2015-08-05 15:57:14.560596,"{'100': 1007, '183': 1022, '200': 4517}",200 OK,4517.0,True,1007.0,,4517.0,,-1
0000286E-000004BC-DB2D1A8B-65@2001:1234:5678:9abc:2754:3f:e00:0,INVITE,2015-08-05 15:57:14.561777,"{'100': 1008, '183': 1027, '200': 4522}",200 OK,4522.0,True,1008.0,,4522.0,,-1
000028BE-000004BC-DB2D1A8B-66@2001:1234:5678:9abc:2754:3f:3e00:0,INVITE,2015-08-05 15:57:14.562335,"{'100': 1007, '183': 1023, '200': 4521}",200 OK,4521.0,True,1007.0,,4521.0,,-1
00002926-000004BC-DB2D1A8B-67@2001:1234:5678:9abc:2754:3f:6600:0,INVITE,2015-08-05 15:57:14.562912,"{'100': 1007, '183': 1025, '200': 4521}",200 OK,4521.0,True,1007.0,,4521.0,,-1
000029BB-000004BC-DB2D1A8B-68@2001:1234:5678:9abc:2754:3f:bb00:0,INVITE,2015-08-05 15:57:14.564055,"{'100': 1006, '183': 1033, '200': 4525}",200 OK,4525.0,True,1006.0,,4525.0,,-1
000029E3-000004BC-DB2D1A8B-69@2001:1234:5678:9abc:2754:3f:c300:0,INVITE,2015-08-05 15:57:14.564633,"{'100': 1006, '183': 1024, '200': 4520}",200 OK,4520.0,True,1006.0,,4520.0,,-1
000029F8-000004BC-DB2D1A8B-70@2001:1234:5678:9abc:2754:3f:d800:0,INVITE,2015-08-05 15:57:14.567037,"{'100': 1007, '183': 1021, '200': 4519}",200 OK,4519.0,True,1007.0,,4519.0,,-1
000029F9-000004BC-DB2D1A8B-71@2001:1234:5678:9abc:2754:3f:d900:0,INVITE,2015-08-05 15:57:14.568195,"{'100': 1007, '183': 1022, '200': 4519}",200 OK,4519.0,True,1007.0,,4519.0,,-1
00002A2F-000004BC-DB2D1A8B-72@2001:1234:5678:9abc:2754:3f:ef00:0,INVITE,2015-08-05 15:57:14.569919,"{'100': 1008, '183': 1024, '200': 4519}",200 OK,4519.0,True,1008.0,,4519.0,,-1
00002A6D-000004BC-DB2D1A8B-73@2001:1234:5678:9abc:2754:40:d00:0,INVITE,2015-08-05 15:57:14.571425,"{'100': 1007, '183': 1023, '200': 4522}",200 OK,4522.0,True,1007.0,,4522.0,,-1
00002A74-000004BC-DB2D1A8B-74@2001:1234:5678:9abc:2754:40:1400:0,INVITE,2015-08-05 15:57:14.572017,"{'100': 2, '183': 1026, '200': 4521}",200 OK,4521.0,True,2.0,,4521.0,,-1
00002A7D-000004BC-DB2D1A8B-75@2001:1234:5678:9abc:2754:40:1d00:0,INVITE,2015-08-05 15:57:14.572625,"{'100': 1007, '183': 1026, '200': 4524}",200 OK,4524.0,True,1007.0,,4524.0,,-1
00002A7E-000004BC-DB2D1A8B-76@2001:1234:5678:9abc:2754:40:1e00:0,INVITE,2015-08-05 15:57:14.576845,"{'100': 1006, '183': 1024, '200': 4519}",200 OK,4519.0,True,1006.0,,4519.0,,-1
00002B24-000004BC-DB2D1A8B-77@2001:1234:5678:9abc:2754:40:6400:0,INVITE,2015-08-05 15:57:14.577421,"{'100': 1007, '183': 1024, '200': 4518}",200 OK,4518.0,True,1007.0,,4518.0,,-1
00002B31-000004BC-DB2D1A8B-78@2001:1234:5678:9abc:2754:40:7100:0,INVITE,2015-08-05 15:57:14.578000,"{'100': 1009, '183': 1031, '200': 4526}",200 OK,4526.0,True,1009.0,,4526.0,,-1
00000079-00001068-E3C73D10-6834@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.578030,"{'100': 2, '183': 22, '200': 3522}",200 OK,3522.0,True,2.0,,3522.0,,-1
00002B78-000004BC-DB2D1A8B-79@2001:1234:5678:9abc:2754:40:9800:0,INVITE,2015-08-05 15:57:14.578582,"{'100': 1008, '183': 1024, '200': 4524}",200 OK,4524.0,True,1008.0,,4524.0,,-1
00002BFA-000004BC-DB2D1A8B-80@2001:1234:5678:9abc:2754:40:da00:0,INVITE,2015-08-05 15:57:14.579171,"{'100': 1005, '183': 1023, '200': 4521}",200 OK,4521.0,True,1005.0,,4521.0,,-1
00002C73-000004BC-DB2D1A8B-81@2001:1234:5678:9abc:2754:41:1300:0,INVITE,2015-08-05 15:57:14.582208,"{'100': 1006, '183': 1020, '200': 4522}",200 OK,4522.0,True,1006.0,,4522.0,,-1
0000007A-00001068-E3C73D10-6835@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.613299,"{'100': 2, '183': 4, '200': 3504}",200 OK,3504.0,True,2.0,,3504.0,,-1
00002CA7-000004BC-DB2D1A8B-82@2001:1234:5678:9abc:2754:41:2700:0,INVITE,2015-08-05 15:57:14.613910,"{'100': 1007, '183': 1042, '200': 4530}",200 OK,4530.0,True,1007.0,,4530.0,,-1
00002DEF-000004BC-DB2D1A8B-83@2001:1234:5678:9abc:2754:41:cf00:0,INVITE,2015-08-05 15:57:14.614606,"{'100': 1021, '183': 1031, '200': 4536}",200 OK,4536.0,True,1021.0,,4536.0,,-1
00002DFB-000004BC-DB2D1A8B-84@2001:1234:5678:9abc:2754:41:db00:0,INVITE,2015-08-05 15:57:14.627651,"{'100': 1009, '183': 1030, '200': 4520}",200 OK,4520.0,True,1009.0,,4520.0,,-1
000000E4-00001068-E3C73D10-6836@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.634211,"{'100': 1, '183': 28, '200': 3527}",200 OK,3527.0,True,1.0,,3527.0,,-1
000013FA-000004BC-DB2D1A8B-85@2001:1234:5678:9abc:2754:34:da00:0,INVITE,2015-08-05 15:57:14.651238,"{'100': 1008, '183': 1054, '200': 4540}",200 OK,4540.0,True,1008.0,,4540.0,,-1
000000B2-00001068-E3C73D10-6837@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.675355,"{'100': 2, '183': 3, '200': 3516}",200 OK,3516.0,True,2.0,,3516.0,,-1
00002A7B-000004BC-DB2D1A8B-86@2001:1234:5678:9abc:2754:40:1b00:0,INVITE,2015-08-05 15:57:14.678766,"{'100': 1028, '183': 1056, '200': 4540}",200 OK,4540.0,True,1028.0,,4540.0,,-1
0000017D-00001068-E3C73D10-6838@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.691215,"{'100': 2, '183': 4, '200': 3504}",200 OK,3504.0,True,2.0,,3504.0,,-1
00002CAB-000004BC-DB2D1A8B-87@2001:1234:5678:9abc:2754:41:2b00:0,INVITE,2015-08-05 15:57:14.700892,"{'100': 1008, '183': 1034, '200': 4518}",200 OK,4518.0,True,1008.0,,4518.0,,-1
00000262-00001068-E3C73D10-6839@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.707801,"{'100': 1, '183': 4, '200': 3523}",200 OK,3523.0,True,1.0,,3523.0,,-1
00000263-00001068-E3C73D10-6840@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.725765,"{'100': 1, '183': 24, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00002CE6-000004BC-DB2D1A8B-88@2001:1234:5678:9abc:2754:41:4600:0,INVITE,2015-08-05 15:57:14.726221,"{'100': 1013, '183': 1055, '200': 4529}",200 OK,4529.0,True,1013.0,,4529.0,,-1
0000007B-00001068-E3C73D10-6841@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.749340,"{'100': 2, '183': 4, '200': 3530}",200 OK,3530.0,True,2.0,,3530.0,,-1
00002DFF-000004BC-DB2D1A8B-89@2001:1234:5678:9abc:2754:41:df00:0,INVITE,2015-08-05 15:57:14.755082,"{'100': 1033, '183': 1054, '200': 4537}",200 OK,4537.0,True,1033.0,,4537.0,,-1
00002FBE-000004BC-DB2D1A8B-90@2001:1234:5678:9abc:2754:42:be00:0,INVITE,2015-08-05 15:57:14.776980,"{'100': 1016, '183': 1053, '200': 4528}",200 OK,4528.0,True,1016.0,,4528.0,,-1
00000264-00001068-E3C73D10-6842@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.780345,"{'100': 1, '183': 40, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00002F70-000004BC-DB2D1A8B-91@2001:1234:5678:9abc:2754:42:9000:0,INVITE,2015-08-05 15:57:14.814421,"{'100': 1024, '183': 1044, '200': 4557}",200 OK,4557.0,True,1024.0,,4557.0,,-1
00000265-00001068-E3C73D10-6843@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.816868,"{'100': 2, '183': 9, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
00000266-00001068-E3C73D10-6844@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.826438,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
00003121-000004BC-DB2D1A8B-92@2001:1234:5678:9abc:2754:43:6100:0,INVITE,2015-08-05 15:57:14.826533,"{'100': 1007, '183': 1017, '200': 4517}",200 OK,4517.0,True,1007.0,,4517.0,,-1
00003127-000004BC-DB2D1A8B-93@2001:1234:5678:9abc:2754:43:6700:0,INVITE,2015-08-05 15:57:14.851308,"{'100': 1010, '183': 1039, '200': 4525}",200 OK,4525.0,True,1010.0,,4525.0,,-1
000000B4-00001068-E3C73D10-6845@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.852115,"{'100': 2, '183': 4, '200': 3525}",200 OK,3525.0,True,2.0,,3525.0,,-1
00003163-000004BC-DB2D1A8B-94@2001:1234:5678:9abc:2754:43:8300:0,INVITE,2015-08-05 15:57:14.876348,"{'100': 1016, '183': 1039, '200': 4542}",200 OK,4542.0,True,1016.0,,4542.0,,-1
00003174-000004BC-DB2D1A8B-95@2001:1234:5678:9abc:2754:43:9400:0,INVITE,2015-08-05 15:57:14.901194,"{'100': 1015, '183': 1020, '200': 4545}",200 OK,4545.0,True,1015.0,,4545.0,,-1
00000267-00001068-E3C73D10-6846@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.902865,"{'100': 1, '183': 4, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00000268-00001068-E3C73D10-6847@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.908842,"{'100': 2, '183': 4, '200': 3527}",200 OK,3527.0,True,2.0,,3527.0,,-1
000031A9-000004BC-DB2D1A8B-96@2001:1234:5678:9abc:2754:43:a900:0,INVITE,2015-08-05 15:57:14.926396,"{'100': 1016, '183': 1029, '200': 4528}",200 OK,4528.0,True,1016.0,,4528.0,,-1
00000269-00001068-E3C73D10-6848@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:14.930131,"{'100': 2, '183': 19, '200': 3506}",200 OK,3506.0,True,2.0,,3506.0,,-1
000031F0-000004BC-DB2D1A8B-97@2001:1234:5678:9abc:2754:43:d000:0,INVITE,2015-08-05 15:57:14.954958,"{'100': 1004, '183': 1041, '200': 4515}",200 OK,4515.0,True,1004.0,,4515.0,,-1
000031FF-000004BC-DB2D1A8B-98@2001:1234:5678:9abc:2754:43:df00:0,INVITE,2015-08-05 15:57:14.976366,"{'100': 1022, '183': 1028, '200': 4533}",200 OK,4533.0,True,1022.0,,4533.0,,-1
000027A7-000004BC-DB2D1A8B-99@2001:1234:5678:9abc:2754:3e:a700:0,INVITE,2015-08-05 15:57:15.020443,"{'100': 1036, '183': 1050, '200': 4546}",200 OK,4546.0,True,1036.0,,4546.0,,-1
00002AA2-000004BC-DB2D1A8B-100@2001:1234:5678:9abc:2754:40:2200:0,INVITE,2015-08-05 15:57:15.037860,"{'100': 1023, '183': 1047, '200': 4559}",200 OK,4559.0,True,1023.0,,4559.0,,-1
00002B21-000004BC-DB2D1A8B-101@2001:1234:5678:9abc:2754:40:6100:0,INVITE,2015-08-05 15:57:15.050580,"{'100': 1019, '183': 1067, '200': 4572}",200 OK,4572.0,True,1019.0,,4572.0,,-1
00002B75-000004BC-DB2D1A8B-102@2001:1234:5678:9abc:2754:40:9500:0,INVITE,2015-08-05 15:57:15.086313,"{'100': 1065, '183': 1075, '200': 4572}",200 OK,4572.0,True,1065.0,,4572.0,,-1
00002BED-000004BC-DB2D1A8B-103@2001:1234:5678:9abc:2754:40:cd00:0,INVITE,2015-08-05 15:57:15.101253,"{'100': 1018, '183': 1021, '200': 4522}",200 OK,4522.0,True,1018.0,,4522.0,,-1
000033B2-000004BC-DB2D1A8B-104@2001:1234:5678:9abc:2754:44:b200:0,INVITE,2015-08-05 15:57:15.131729,"{'100': 1005, '183': 1024, '200': 4526}",200 OK,4526.0,True,1005.0,,4526.0,,-1
000032A2-000004BC-DB2D1A8B-105@2001:1234:5678:9abc:2754:44:2200:0,INVITE,2015-08-05 15:57:15.153035,"{'100': 1012, '183': 1032, '200': 4543}",200 OK,4543.0,True,1012.0,,4543.0,,-1
000032AE-000004BC-DB2D1A8B-106@2001:1234:5678:9abc:2754:44:2e00:0,INVITE,2015-08-05 15:57:15.175490,"{'100': 1012, '183': 1041, '200': 4522}",200 OK,4522.0,True,1012.0,,4522.0,,-1
000033EB-000004BC-DB2D1A8B-107@2001:1234:5678:9abc:2754:44:cb00:0,INVITE,2015-08-05 15:57:15.205333,"{'100': 1012, '183': 1033, '200': 4541}",200 OK,4541.0,True,1012.0,,4541.0,,-1
000033F6-000004BC-DB2D1A8B-108@2001:1234:5678:9abc:2754:44:d600:0,INVITE,2015-08-05 15:57:15.232807,"{'100': 1007, '183': 1033, '200': 4517}",200 OK,4517.0,True,1007.0,,4517.0,,-1
00001AEB-000004BC-DB2D1A8B-109@2001:1234:5678:9abc:2754:38:4b00:0,INVITE,2015-08-05 15:57:15.252205,"{'100': 1015, '183': 1032, '200': 4529}",200 OK,4529.0,True,1015.0,,4529.0,,-1
000033F9-000004BC-DB2D1A8B-110@2001:1234:5678:9abc:2754:44:d900:0,INVITE,2015-08-05 15:57:15.277149,"{'100': 1008, '183': 1053, '200': 4517}",200 OK,4517.0,True,1008.0,,4517.0,,-1
00025C70-00000EA8-469F2D3E-7279@2001:1234:5678:9abc:279f:7d:c000:0,INVITE,2015-08-05 15:57:15.314424,"{'100': 1, '183': 1035, '200': 2058}",200 OK,2058.0,True,1.0,,2058.0,,-1
0000343A-000004BC-DB2D1A8B-111@2001:1234:5678:9abc:2754:44:fa00:0,INVITE,2015-08-05 15:57:15.327043,"{'100': 1024, '183': 1046, '200': 4535}",200 OK,4535.0,True,1024.0,,4535.0,,-1
0000343C-000004BC-DB2D1A8B-112@2001:1234:5678:9abc:2754:44:fc00:0,INVITE,2015-08-05 15:57:15.327589,"{'100': 1029, '183': 1062, '200': 4535}",200 OK,4535.0,True,1029.0,,4535.0,,-1
000034BD-000004BC-DB2D1A8B-113@2001:1234:5678:9abc:2754:45:3d00:0,INVITE,2015-08-05 15:57:15.372102,"{'100': 1012, '183': 1038, '200': 4527}",200 OK,4527.0,True,1012.0,,4527.0,,-1
00001EA1-000004BC-DB2D1A8B-114@2001:1234:5678:9abc:2754:3a:2100:0,INVITE,2015-08-05 15:57:15.384627,"{'100': 1015, '183': 1025, '200': 4525}",200 OK,4525.0,True,1015.0,,4525.0,,-1
000034A4-000004BC-DB2D1A8B-115@2001:1234:5678:9abc:2754:45:2400:0,INVITE,2015-08-05 15:57:15.405114,"{'100': 1038, '183': 1042, '200': 4545}",200 OK,4545.0,True,1038.0,,4545.0,,-1
000035B0-000004BC-DB2D1A8B-116@2001:1234:5678:9abc:2754:45:b000:0,INVITE,2015-08-05 15:57:15.438928,"{'100': 1051, '183': 1069, '200': 4561}",200 OK,4561.0,True,1051.0,,4561.0,,-1
00003627-000004BC-DB2D1A8B-117@2001:1234:5678:9abc:2754:45:e700:0,INVITE,2015-08-05 15:57:15.472148,"{'100': 1019, '183': 1035, '200': 4529}",200 OK,4529.0,True,1019.0,,4529.0,,-1
00001EAE-000004BC-DB2D1A8B-118@2001:1234:5678:9abc:2754:3a:2e00:0,INVITE,2015-08-05 15:57:15.500700,"{'100': 1010, '183': 1023, '200': 4523}",200 OK,4523.0,True,1010.0,,4523.0,,-1
00003629-000004BC-DB2D1A8B-119@2001:1234:5678:9abc:2754:45:e900:0,INVITE,2015-08-05 15:57:15.505076,"{'100': 1009, '183': 1019, '200': 4519}",200 OK,4519.0,True,1009.0,,4519.0,,-1
0000362B-000004BC-DB2D1A8B-120@2001:1234:5678:9abc:2754:45:eb00:0,INVITE,2015-08-05 15:57:15.529994,"{'100': 1010, '183': 1054, '200': 4550}",200 OK,4550.0,True,1010.0,,4550.0,,-1
0000006E-00001068-E3C73D10-6849@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.562084,"{'100': 2, '183': 4, '200': 3506}",200 OK,3506.0,True,2.0,,3506.0,,-1
000000A3-00001068-E3C73D10-6850@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.563499,"{'100': 1, '183': 3, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000000E5-00001068-E3C73D10-6851@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.564119,"{'100': 1, '183': 4, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
000000E6-00001068-E3C73D10-6852@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.564523,"{'100': 2, '183': 4, '200': 3506}",200 OK,3506.0,True,2.0,,3506.0,,-1
0000007C-00001068-E3C73D10-6853@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.565640,"{'100': 3, '183': 7, '200': 3507}",200 OK,3507.0,True,3.0,,3507.0,,-1
000036FD-000004BC-DB2D1A8B-121@2001:1234:5678:9abc:2754:46:5d00:0,INVITE,2015-08-05 15:57:15.565716,"{'100': 1015, '183': 1033, '200': 4532}",200 OK,4532.0,True,1015.0,,4532.0,,-1
0000007E-00001068-E3C73D10-6854@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.566157,"{'100': 1, '183': 4, '200': 3506}",200 OK,3506.0,True,1.0,,3506.0,,-1
0000007F-00001068-E3C73D10-6855@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.566537,"{'100': 1, '183': 4, '200': 3506}",200 OK,3506.0,True,1.0,,3506.0,,-1
00000134-00001068-E3C73D10-6856@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.568467,"{'100': 1, '183': 7, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
0000017F-00001068-E3C73D10-6857@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.572391,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
0000026A-00001068-E3C73D10-6858@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.572904,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
0000026B-00001068-E3C73D10-6859@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.573321,"{'100': 2, '183': 5, '200': 3506}",200 OK,3506.0,True,2.0,,3506.0,,-1
0000026C-00001068-E3C73D10-6860@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.573643,"{'100': 8, '183': 11, '200': 3510}",200 OK,3510.0,True,8.0,,3510.0,,-1
0000026D-00001068-E3C73D10-6861@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.574668,"{'100': 2, '183': 4, '200': 3504}",200 OK,3504.0,True,2.0,,3504.0,,-1
0000026F-00001068-E3C73D10-6862@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.576000,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
00000270-00001068-E3C73D10-6863@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.576752,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
00000271-00001068-E3C73D10-6864@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.577302,"{'100': 2, '183': 4, '200': 3507}",200 OK,3507.0,True,2.0,,3507.0,,-1
000039B4-000004BC-DB2D1A8B-122@2001:1234:5678:9abc:2754:47:b400:0,INVITE,2015-08-05 15:57:15.580283,"{'100': 1011, '183': 1053, '200': 4517}",200 OK,4517.0,True,1011.0,,4517.0,,-1
00000272-00001068-E3C73D10-6865@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.581199,"{'100': 1, '183': 3, '200': 3507}",200 OK,3507.0,True,1.0,,3507.0,,-1
00000273-00001068-E3C73D10-6866@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.581811,"{'100': 3, '183': 6, '200': 3506}",200 OK,3506.0,True,3.0,,3506.0,,-1
00000275-00001068-E3C73D10-6867@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.582637,"{'100': 3, '183': 6, '200': 3509}",200 OK,3509.0,True,3.0,,3509.0,,-1
00000276-00001068-E3C73D10-6868@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.587003,"{'100': 1, '183': 3, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
00000277-00001068-E3C73D10-6869@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.587525,"{'100': 1, '183': 3, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
0000027A-00001068-E3C73D10-6870@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.588355,"{'100': 2, '183': 4, '200': 3507}",200 OK,3507.0,True,2.0,,3507.0,,-1
0000027B-00001068-E3C73D10-6871@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.590434,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
0000027C-00001068-E3C73D10-6872@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.591361,"{'100': 1, '183': 4, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
0000027D-00001068-E3C73D10-6873@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.592342,"{'100': 1, '183': 3, '200': 3507}",200 OK,3507.0,True,1.0,,3507.0,,-1
00001F71-000004BC-DB2D1A8B-123@2001:1234:5678:9abc:2754:3a:9100:0,INVITE,2015-08-05 15:57:15.606418,"{'100': 1008, '183': 1040, '200': 4525}",200 OK,4525.0,True,1008.0,,4525.0,,-1
000001BB-00001068-E3C73D10-6874@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.621929,"{'100': 1, '183': 16, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
00001FE6-000004BC-DB2D1A8B-124@2001:1234:5678:9abc:2754:3a:c600:0,INVITE,2015-08-05 15:57:15.629617,"{'100': 1012, '183': 1030, '200': 4522}",200 OK,4522.0,True,1012.0,,4522.0,,-1
00000133-00001068-E3C73D10-6875@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.634804,"{'100': 2, '183': 5, '200': 3508}",200 OK,3508.0,True,2.0,,3508.0,,-1
0000027E-00001068-E3C73D10-6876@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.637272,"{'100': 1, '183': 12, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000039E3-000004BC-DB2D1A8B-125@2001:1234:5678:9abc:2754:47:c300:0,INVITE,2015-08-05 15:57:15.656164,"{'100': 1006, '183': 1050, '200': 4540}",200 OK,4540.0,True,1006.0,,4540.0,,-1
000002A2-00001068-E3C73D10-6877@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.660014,"{'100': 1, '183': 3, '200': 3526}",200 OK,3526.0,True,1.0,,3526.0,,-1
000020F8-000004BC-DB2D1A8B-126@2001:1234:5678:9abc:2754:3b:5800:0,INVITE,2015-08-05 15:57:15.679465,"{'100': 1011, '183': 1027, '200': 4517}",200 OK,4517.0,True,1011.0,,4517.0,,-1
00002223-000004BC-DB2D1A8B-127@2001:1234:5678:9abc:2754:3b:e300:0,INVITE,2015-08-05 15:57:15.704817,"{'100': 1017, '183': 1050, '200': 4559}",200 OK,4559.0,True,1017.0,,4559.0,,-1
000002AB-00001068-E3C73D10-6878@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.708108,"{'100': 1, '183': 3, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000002B3-00001068-E3C73D10-6879@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.709613,"{'100': 1, '183': 3, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
000023BC-000004BC-DB2D1A8B-128@2001:1234:5678:9abc:2754:3c:bc00:0,INVITE,2015-08-05 15:57:15.734663,"{'100': 1024, '183': 1028, '200': 4529}",200 OK,4529.0,True,1024.0,,4529.0,,-1
000002A3-00001068-E3C73D10-6880@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.739750,"{'100': 2, '183': 36, '200': 3511}",200 OK,3511.0,True,2.0,,3511.0,,-1
00003C7E-000004BC-DB2D1A8B-129@2001:1234:5678:9abc:2754:49:1e00:0,INVITE,2015-08-05 15:57:15.755504,"{'100': 1008, '183': 1052, '200': 4525}",200 OK,4525.0,True,1008.0,,4525.0,,-1
00002438-000004BC-DB2D1A8B-130@2001:1234:5678:9abc:2754:3c:f800:0,INVITE,2015-08-05 15:57:15.782741,"{'100': 1012, '183': 1028, '200': 4541}",200 OK,4541.0,True,1012.0,,4541.0,,-1
000002A4-00001068-E3C73D10-6881@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.784063,"{'100': 1, '183': 8, '200': 3503}",200 OK,3503.0,True,1.0,,3503.0,,-1
000002A5-00001068-E3C73D10-6882@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:15.789627,"{'100': 1, '183': 17, '200': 3510}",200 OK,3510.0,True,1.0,,3510.0,,-1
